date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:16:59	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:16:38%20GMT	https://www.fairchild.tv/%22https://cdn.prod.website-files.com/62d7d408f77d81d871ac1f11/633e8691718e569207254277_bgweb-poster-00001.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/_https_/cdn.prod.website-files.com/62d7d408f77d81d871ac1f11/633e8691718e569207254277_bgweb-poster-00001.html	(from https://www.fairchild.tv/)
09:16:59	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:16:38%20GMT	https://www.fairchild.tv/project-introduction/mtv-africa-music-awards-2015	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-africa-music-awards-2015.html	(from https://www.fairchild.tv/work)
09:16:59	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:16:38%20GMT	https://www.fairchild.tv/%22https://cdn.prod.website-files.com/62d7d408f77d81d871ac1f11/6321b731a3ecf870196c92a9_Teaser%20Vid-poster-00001.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/_https_/cdn.prod.website-files.com/62d7d408f77d81d871ac1f11/6321b731a3ecf870196c92a9_Teaser%20Vid-poster-00001.html	(from https://www.fairchild.tv/)
09:17:23	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:01%20GMT	https://www.fairchild.tv/project-introduction/s3-fearless-by-nature	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/s3-fearless-by-nature.html	(from https://www.fairchild.tv/)
09:17:23	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:01%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415a9417045144af6b1cb_SENZO%20Thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415a9417045144af6b1cb_SENZO%20Thumb.html	(from https://www.fairchild.tv/project-introduction/netflix-who-killed-senzo)
09:17:23	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:02%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6373730fceeed744c50fb2fc_Screenshot%202022-11-15%20at%2013.06.53.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6373730fceeed744c50fb2fc_Screenshot%202022-11-15%20at%2013.06.53.html	(from https://www.fairchild.tv/project-introduction/mtv-queens-of-base)
09:17:23	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:02%20GMT	https://www.fairchild.tv/project-introduction/mtv-base-mega-hits	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-base-mega-hits.html	(from https://www.fairchild.tv/)
09:17:47	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:25%20GMT	https://www.fairchild.tv/project-introduction/mtv-base-milf-weekend	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-base-milf-weekend.html	(from https://www.fairchild.tv/)
09:17:47	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:25%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ace3886e0b172b8d90f48_MTV%20BASE%20WOMANS%20MONTH%202022.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ace3886e0b172b8d90f48_MTV%20BASE%20WOMANS%20MONTH%202022.html	(from https://www.fairchild.tv/project-introduction/mtv-base-womans-month-2022)
09:17:47	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:25%20GMT	https://www.fairchild.tv/project-introduction/mtv-base-no-to-payola	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-base-no-to-payola.html	(from https://www.fairchild.tv/work)
09:17:47	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:25%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415ee5a9abd5eb2786c46_isono%20thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415ee5a9abd5eb2786c46_isono%20thumb.html	(from https://www.fairchild.tv/project-introduction/bet)
09:18:10	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:49%20GMT	https://www.fairchild.tv/project-introduction/netflix-mobile	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/netflix-mobile.html	(from https://www.fairchild.tv/work)
09:18:10	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:49%20GMT	https://www.fairchild.tv/project-introduction/sabc-3-escape-the-norm	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/sabc-3-escape-the-norm.html	(from https://www.fairchild.tv/work)
09:18:10	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:49%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad13b54dd544d668d0fc2_MTV%20Base%20Spanking%20New%20Promo.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad13b54dd544d668d0fc2_MTV%20Base%20Spanking%20New%20Promo.html	(from https://www.fairchild.tv/project-introduction/mtv-base-spanking-new-promo)
09:18:10	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:17:49%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341573c54f12914c381eab_roast.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341573c54f12914c381eab_roast.html	(from https://www.fairchild.tv/project-introduction/comedy-central-roast-of-aka)
09:18:33	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:12%20GMT	https://www.fairchild.tv/project-introduction/nickelodeon-toysprint	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/nickelodeon-toysprint.html	(from https://www.fairchild.tv/work)
09:18:33	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:12%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341594417045d2fff6afa2_idents.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341594417045d2fff6afa2_idents.html	(from https://www.fairchild.tv/project-introduction/mtv-base-summer-ident)
09:18:33	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:12%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad226a962430d814b4b58_SABC%202%20SUMMER%202019%20TVC.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad226a962430d814b4b58_SABC%202%20SUMMER%202019%20TVC.html	(from https://www.fairchild.tv/project-introduction/sabc-2-summer-2019-tvc)
09:18:33	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:12%20GMT	https://www.fairchild.tv/project-introduction/mtv-base-blaze-the-trail	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-base-blaze-the-trail.html	(from https://www.fairchild.tv/work)
09:18:56	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:35%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341559fb3ab5f3d5262bb8_vj%20copy.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341559fb3ab5f3d5262bb8_vj%20copy.html	(from https://www.fairchild.tv/project-introduction/mtv-base-vj-search-2018-opener)
09:18:56	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:35%20GMT	https://www.fairchild.tv/project-introduction/mtv-snap-crack-and-base	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-snap-crack-and-base.html	(from https://www.fairchild.tv/work)
09:18:56	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:35%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad3bae1266c573c1ed9c7_Nickelodeon%20Toysprint%202018%20TVC.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad3bae1266c573c1ed9c7_Nickelodeon%20Toysprint%202018%20TVC.html	(from https://www.fairchild.tv/project-introduction/nickelodeon-toysprint-2018-campaign)
09:18:57	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:35%20GMT	https://www.fairchild.tv/project-introduction/mtv-africa-music-awards-2016	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-africa-music-awards-2016.html	(from https://www.fairchild.tv/work)
09:18:57	0/-1	---M--	502	error ('')			https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415fc968fd32bfcbaa200_Spanking%20New%20Thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415fc968fd32bfcbaa200_Spanking%20New%20Thumb.html	(from https://www.fairchild.tv/project-introduction/mtv-base-spanking-new-2022)
09:19:20	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:59%20GMT	https://www.fairchild.tv/project-introduction/mtv-africa-music-awards-2015	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/mtv-africa-music-awards-2015.html	(from https://www.fairchild.tv/work)
09:19:20	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:59%20GMT	https://www.fairchild.tv/all-of-our-awards	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/all-of-our-awards.html	(from https://www.fairchild.tv/awards)
09:19:21	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:59%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6334294cf300c55fbaf12fb9_genius%20copy.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6334294cf300c55fbaf12fb9_genius%20copy.html	(from https://www.fairchild.tv/project-introduction/nickelodeon-genius-tvc)
09:19:21	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:18:59%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415a9417045144af6b1cb_SENZO%20Thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415a9417045144af6b1cb_SENZO%20Thumb.html	(from https://www.fairchild.tv/project-introduction/netflix-who-killed-senzo)
09:19:21	0/-1	---M--	502	error ('')			https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad06fb9bb742fa7944477_MTV%20Base%20Baselines%202020.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad06fb9bb742fa7944477_MTV%20Base%20Baselines%202020.html	(from https://www.fairchild.tv/project-introduction/mtv-base-baselines-2020)
09:19:44	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:22%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6373730fceeed744c50fb2fc_Screenshot%202022-11-15%20at%2013.06.53.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6373730fceeed744c50fb2fc_Screenshot%202022-11-15%20at%2013.06.53.html	(from https://www.fairchild.tv/project-introduction/mtv-queens-of-base)
09:19:44	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:22%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ace3886e0b172b8d90f48_MTV%20BASE%20WOMANS%20MONTH%202022.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ace3886e0b172b8d90f48_MTV%20BASE%20WOMANS%20MONTH%202022.html	(from https://www.fairchild.tv/project-introduction/mtv-base-womans-month-2022)
09:19:44	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:22%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415ee5a9abd5eb2786c46_isono%20thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415ee5a9abd5eb2786c46_isono%20thumb.html	(from https://www.fairchild.tv/project-introduction/bet)
09:19:44	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:22%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad13b54dd544d668d0fc2_MTV%20Base%20Spanking%20New%20Promo.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad13b54dd544d668d0fc2_MTV%20Base%20Spanking%20New%20Promo.html	(from https://www.fairchild.tv/project-introduction/mtv-base-spanking-new-promo)
09:20:07	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:46%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad226a962430d814b4b58_SABC%202%20SUMMER%202019%20TVC.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad226a962430d814b4b58_SABC%202%20SUMMER%202019%20TVC.html	(from https://www.fairchild.tv/project-introduction/sabc-2-summer-2019-tvc)
09:20:07	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:46%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341573c54f12914c381eab_roast.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341573c54f12914c381eab_roast.html	(from https://www.fairchild.tv/project-introduction/comedy-central-roast-of-aka)
09:20:07	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:46%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341594417045d2fff6afa2_idents.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341594417045d2fff6afa2_idents.html	(from https://www.fairchild.tv/project-introduction/mtv-base-summer-ident)
09:20:07	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:19:46%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341559fb3ab5f3d5262bb8_vj%20copy.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/63341559fb3ab5f3d5262bb8_vj%20copy.html	(from https://www.fairchild.tv/project-introduction/mtv-base-vj-search-2018-opener)
09:20:07	0/-1	---M--	502	error ('')			https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415fc968fd32bfcbaa200_Spanking%20New%20Thumb.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/633415fc968fd32bfcbaa200_Spanking%20New%20Thumb.html	(from https://www.fairchild.tv/project-introduction/mtv-base-spanking-new-2022)
09:20:07	0/-1	---M--	502	error ('')			https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad06fb9bb742fa7944477_MTV%20Base%20Baselines%202020.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad06fb9bb742fa7944477_MTV%20Base%20Baselines%202020.html	(from https://www.fairchild.tv/project-introduction/mtv-base-baselines-2020)
09:20:09	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:20:09%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6334294cf300c55fbaf12fb9_genius%20copy.png%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/6334294cf300c55fbaf12fb9_genius%20copy.html	(from https://www.fairchild.tv/project-introduction/nickelodeon-genius-tvc)
09:20:09	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2012%20Nov%202024%2007:20:09%20GMT	https://www.fairchild.tv/project-introduction/%22https://cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad3bae1266c573c1ed9c7_Nickelodeon%20Toysprint%202018%20TVC.jpg%22	/Users/sibonelo/Downloads/Mnotho/www.fairchild.tv/project-introduction/_https_/cdn.prod.website-files.com/62fe0d5f18646e544e402fbc/639ad3bae1266c573c1ed9c7_Nickelodeon%20Toysprint%202018%20TVC.html	(from https://www.fairchild.tv/project-introduction/nickelodeon-toysprint-2018-campaign)
